fpr,tpr,threshold
0.12000562746201462,0.9387755102040817,0.012221890033961364
0.12004079909960608,0.9387755102040817,0.012221831412503565
0.12009355655599324,0.9387755102040817,0.012221753250559835
0.1201287281935847,0.9387755102040817,0.01222171416958797
0.12014631401238042,0.9387755102040817,0.012221675088616104
0.12018148564997186,0.9387755102040817,0.012221636007644239
0.12019907146876758,0.9387755102040817,0.01222157738618644
0.12023424310635904,0.9387755102040817,0.012221557845700507
0.12025182892515475,0.9387755102040817,0.012221538305214575
0.1202870005627462,0.9387755102040817,0.012221499224242708
0.12032217220033765,0.9387755102040817,0.012221386792447162
0.12037492965672482,0.9387755102040817,0.012221381981327111
0.12039251547552055,0.9387755102040817,0.012221323359869314
0.12042768711311198,0.9387755102040817,0.012221264738411515
0.12049803038829487,0.9387755102040817,0.012221008735800547
0.12053320202588633,0.9387755102040817,0.012220971631122523
0.12055078784468205,0.9387755102040817,0.012220950296714888
0.12062113111986494,0.9387755102040817,0.012220776226263195
0.12063871693866067,0.9387755102040817,0.012220717604805396
0.12067388857625211,0.9387755102040817,0.012220698064319463
0.120744231851435,0.9387755102040817,0.012220229092657077
0.12077940348902645,0.9387755102040817,0.012220170471199278
0.12079698930782218,0.9387755102040817,0.012220131390227412
0.12090250422059651,0.9387755102040817,0.012219896904396219
0.12092009003939223,0.9387755102040817,0.012219877363910286
0.12102560495216658,0.9387755102040817,0.012219740580508755
0.12107836240855374,0.9387755102040817,0.012219506094677562
0.1211135340461452,0.9387755102040817,0.012219467013705698
0.12118387732132808,0.9387755102040817,0.012218822177669914
0.12121904895891952,0.9387755102040817,0.012218802637183982
0.12123663477771525,0.9387755102040817,0.012218704934754318
0.12130697805289814,0.9387755102040817,0.01221845090843719
0.12134214969048959,0.9387755102040817,0.01221829458454973
0.12137732132808103,0.9387755102040817,0.012218255503577862
0.12146525042205965,0.9387755102040817,0.01221802101774667
0.12153559369724254,0.9387755102040817,0.012217923315317005
0.12157076533483399,0.9387755102040817,0.012217806072401409
0.12160593697242543,0.9387755102040817,0.012217708369971745
0.12165869442881261,0.9387755102040817,0.012217163201726762
0.12169386606640405,0.9387755102040817,0.012216868129076635
0.1217290377039955,0.9387755102040817,0.012216203752554918
0.12176420934158694,0.9387755102040817,0.012216184212068985
0.12181696679797412,0.9387755102040817,0.012213991995278084
0.12186972425436128,0.9387755102040817,0.012213253139179066
0.1233996904895892,0.9387755102040817,0.011745181147185481
0.12343486212718065,0.9387755102040817,0.011744786742910438
0.12376899268429938,0.9387755102040817,0.011670296502598083
0.12380416432189083,0.9387755102040817,0.011670142402510743
