precision,recall,threshold
0.004088514225500527,0.9897959183673469,0.0016671723278736579
0.004088858913290899,0.9897959183673469,0.0016672163032469597
0.004089548463257304,0.9897959183673469,0.0016672602793937235
0.004090065778377467,0.9897959183673469,0.001667370223144663
0.004090583224391684,0.9897959183673469,0.0016674142019987045
0.0040911008013496414,0.9897959183673469,0.0016674361917158064
0.004091791107736438,0.9897959183673469,0.0016675241525181501
0.0040919637207340225,0.9897959183673469,0.001667656099523753
0.004092827004219409,0.9897959183673469,0.0016676780913682965
0.00409317241961347,0.9897959183673469,0.0016677440680624512
0.004093863425339748,0.9897959183673469,0.0016677880534923506
0.004094036213227535,0.9897959183673469,0.0016678980204522002
0.004094900371496116,0.9897959183673469,0.0016679420085902342
0.004095419041587503,0.9897959183673469,0.0016679640029494244
0.0040964567760462854,0.9897959183673469,0.001667985997502067
0.004098187502640585,0.9897959183673469,0.001668029987187719
0.004098533823467275,0.9897959183673469,0.0016681179688805621
0.004099053414469236,0.9897959183673469,0.0016681399647874417
0.004099573137230041,0.9897959183673469,0.0016681619608877943
0.004100612978228705,0.9897959183673469,0.0016681839571816219
0.004102347219285261,0.9897959183673469,0.001668227950349713
0.004102520724073761,0.9897959183673469,0.0016682939415529775
0.004103562061088079,0.9897959183673469,0.001668337936655935
0.004103735668655075,0.9897959183673469,0.001668381932532876
0.004104256579504104,0.9897959183673469,0.001668403930761596
0.004105125058191206,0.9897959183673469,0.0016684259291838192
0.004105993904503894,0.9897959183673469,0.001668447927799549
0.00410790666158472,0.9897959183673469,0.0016684699266087861
0.004108254627080598,0.9897959183673469,0.0016686019235280319
0.004108950734951497,0.9897959183673469,0.0016686459240492968
0.004109647078761175,0.9897959183673469,0.001668799931970096
0.0041110404746768385,0.9897959183673469,0.0016688439359750869
0.004112957937584804,0.9897959183673469,0.0016688659382679124
0.004113306759392758,0.9897959183673469,0.0016688879407542948
0.004113655640373198,0.9897959183673469,0.0016689099434342369
0.004113830103057806,0.9897959183673469,0.0016689539493748096
0.004114004580541182,0.9897959183673469,0.0016689979560896506
0.004114528101802757,0.9897959183673469,0.0016690859718422203
0.004115400933389903,0.9897959183673469,0.0016691079762643124
0.00411592481011584,0.9897959183673469,0.0016691519856892542
0.004116623519925307,0.9897959183673469,0.0016691519856892544
0.0041174972408523644,0.9897959183673469,0.0016691739906921092
0.004118021651454044,0.9897959183673469,0.0016692180012786
0.004118196484673516,0.9897959183673469,0.0016692620126394816
0.004120470668195914,0.9897959183673469,0.0016692840186103253
0.004121170922377533,0.9897959183673469,0.001669328031132832
0.004122396940076498,0.9897959183673469,0.0016693500376845
0.00412327311370882,0.9897959183673469,0.0016693940513686778
0.004123623687454832,0.9897959183673469,0.0016694600733470877
0.004124149659863945,0.9897959183673469,0.0016694820810604727
0.0041243250138186145,0.9897959183673469,0.0016695260970681306
0.0041245003826856025,0.9897959183673469,0.001669526097068131
0.004124675766466811,0.9897959183673469,0.0016695921225318758
0.004125026578779502,0.9897959183673469,0.0016697021688443095
0.004126605972943079,0.9897959183673469,0.0016697241786877482
0.004127659574468085,0.9897959183673469,0.0016697902093800135
0.004128010894544216,0.9897959183673469,0.0016698122199980936
0.00412836227442969,0.9897959183673469,0.001669856241815257
0.004130999531536135,0.9897959183673469,0.0016699002644071077
0.004131527387341341,0.9897959183673469,0.0016699222759935474
0.004132759575646542,0.9897959183673469,0.0016700103242761274
0.004133640160231824,0.9897959183673469,0.0016700763625217966
0.004134521120156856,0.9897959183673469,0.0016700983756577443
0.004135226158502792,0.9897959183673469,0.0016701424025107425
0.004136813374274992,0.9897959183673469,0.001670208444243035
0.004136989806798311,0.9897959183673469,0.001670252473033123
0.004137519194676676,0.9897959183673469,0.0016702965025980824
0.0041380487180581035,0.9897959183673469,0.0016703185176711458
0.004139108171538297,0.9897959183673469,0.001670362548398451
0.0041394614432637734,0.9897959183673469,0.0016704285959423962
0.0041396381017412085,0.9897959183673469,0.0016704506121778514
0.00414016816765547,0.9897959183673469,0.001670494645229987
0.004140698369333219,0.9897959183673469,0.0016705606962612914
0.004142289789469189,0.9897959183673469,0.0016706267490363797
0.004142820534722816,0.9897959183673469,0.0016706487670155956
0.004143351416001025,0.9897959183673469,0.001670714822115836
0.0041435284066638186,0.9897959183673469,0.0016707368408701228
0.004144059469389499,0.9897959183673469,0.0016708689574651899
0.004144944876506282,0.9897959183673469,0.0016709129978805014
0.00414583066205069,0.9897959183673469,0.0016709570390709915
0.00414671682626539,0.9897959183673469,0.0016710010810366805
0.004146894104570134,0.9897959183673469,0.0016711111893425335
0.0041474260304429625,0.9897959183673469,0.0016712433257055682
0.0041483128768763635,0.9897959183673469,0.00167128737271055
0.004149732620320856,0.9897959183673469,0.0016713314204908846
